Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Previous_Crop,Region,Fertilizer_Used_Last_Season,Yield_Last_Season,Recommended_Fertilizer
Silt,8.518292419,54.7596562,0.2027024799,15.39306686,25.46597319,,110.9423357,19.74403828,45.10983549,,Sugarcane,,Zaid,Drip,Maize-,nan??,98.32001334,2.469268234,Urea
Silt,,28.18775818,,2.251986881,69.40213335,32.46397696,47.82987394,24.21803548,49.06132383,1347.773173,Maize,Vegetative,Kharif,Canal,Sugarcane,Central,241.9898356,,DAP
Silt,7.644104562,23.9871547,1.275276949,1.543483127,59.53034533,32.22764485,,,55.70404124,2481.294615,Cotton,Flowering,Kharif,Sprinkler,Sugarcane,East,64.51309124,2.156920872,DAP
Loamy,6.719490634,43.0381292,0.8380949503,0.3527642112,117.1227839,52.19684233,77.11272472,10.08095671,47.0435278,1570.704618,,Vegetative,Kharif###,Sprinkler,Tomato,South,126.5882054,3.676123339,Compost
Clay,6.668835413,66.44309561,0.8958219204,0.2938083602,103.8412933,9.196247078,88.3491885,19.74878062,68.58018052,704.9483763,Wheat,Harvest,Zaid,Rainfed,Tomato,Central,205.3899349,0.925738928,DAP
Clay,6.275067079,53.72793357,1.446184797,2.234450747,51.10412371,20.94022046,68.71555262,43.30992281,69.05515976,2247.974604,Sugarcane,Flowering,Rabi,Canal,Sugarcane,Central,141.4830906,,Urea
Sandy,6.365839891,39.56230085,1.555710815,2.234162854,28.3078832,109.6818225,34.35301319,20.28817162,61.34673459,2694.114074,Potato,,Rabi??,Sprinkler,Sugarcane,North,239.6287657,1.4577933,Urea
Clay,8.177942815,19.42057392,1.659703971,1.410637863,85.89788546,44.21586796,103.8750059,12.31872681,40.4557043,1871.795812,Sugarcane,Flowering,Rabi,Drip,Sugarcane,North,173.3901803,4.909445472,Zinc Sulphate
Sandy,3.977009944,34.9165549,1.328206168,1.164889692,107.5556477,48.42753419,,,76.31432914,1041.670324,Sugarcane,Flowering,Rabi,Rainfed,Sugarcane,West,122.0225193,3.499081127,Compost
Loamy,6.980597525,16.3909683,0.6247702629,,29.23167103,27.78334548,100.0125396,35.42311369,73.49362311,2089.552672,Rice,Harvest,Zaid,Canal,Sugarcane###,Central,199.0932752,8.378580332,Urea
Silt,,39.4788873,0.3680431499,2.759582528,74.84482297,53.02201249,48.76686885,41.22801824,843.2627567,2726.882147,,Flowering,Zaid-,,Sugarcane,East,286.8320829,3.972024995,Zinc Sulphate
,4.672029615,26.48249611,1.251582114,15.39306686,94.23965068,36.26603308,77.20484351,24.99688848,89.64101759,1879.541583,Rice,Sowing,Zaid,Drip,Sugarcane,East,226.8923984,7.79374215,Compost
Silt,6.249981037,60.64486217,0.6901824037,1.728537482,96.46818134,25.03276905,35.96037428,14.93191332,39.00796794,878.9281937,Cotton,Vegetative,Rabi,Canal-,Sugarcane,North,112.8576036,3.798360143,DAP
Clay,5.78750729,,0.2809277752,0.7679351965,71.26772064,,24.65265478,326.6906569,31.36904319,927.8999488,Maize,Vegetative,Zaid,Drip,Cotton,West,57.4410599,4.799232892,DAP
Sandy,5.694582901,49.28629742,1.123234432,0.8525547282,51.05179549,29.0956801,54.40999029,32.2604911,58.31834059,2566.735175,Tomato,Flowering,Zaid,Sprinkler,Potato,Central,79.28607019,6.976678258,Urea
Sandy,7.058130085,23.61314553,1.132956359,1.888215198,38.55410092,19.62288621,30.08574547,32.25665645,97.52630832,970.5130782,Wheat,,Zaid,Sprinkler,Tomato,North,263.2032607,2.279851823,Urea
Loamy,6.763162737,34.23194588,1.297653139,2.706789707,106.5317635,109.1864739,,18.54300832,45.79018129,977.9760968,Rice,Flowering,Kharif,Canal,Wheat,Central,247.9185113,0.9533293804,Zinc Sulphate
Clay,3.684750491,40.34932433,,0.5507842539,31.24231257,,25.46029119,,96.47132434,2354.137361,Tomato###,Flowering,Zaid,Sprinkler,Sugarcane,North,,6.036277199,
Loamy,8.22138817,11.02669355,1.15706322,0.6020042988,34.74109715,27.40529393,58.3010227,15.01893385,45.49839501,1960.266874,Maize,Flowering,Rabi-,Sprinkler,Tomato,West,54.86179966,2.406608949,Urea
Sandy,6.002502249,48.41761911,0.7247660846,2.045422481,711.7064036,67.55913989,76.33132798,27.08835643,56.51591661,2729.164875,Sugarcane,Harvest,Kharif,Rainfed,Maize,Central,173.5235994,2.087121744,MOP
Sandy,7.571684639,44.66625071,0.8361762096,,142.4431598,44.4696268,,30.84760797,89.42023841,2038.998315,Sugarcane,Harvest,Kharif,Rainfed,Maize,,147.9746189,6.630454122,Zinc Sulphate
Silt,4.810341487,27.98151455,1.079233582,1.655973411,78.19128748,15.34109506,32.89596428,10.02283785,52.63371807,1700.679864,Tomato,Vegetative,Kharif,Canal,Wheat,West,125.4210749,3.716893876,
Clay,6.531361402,51.36597344,0.3272019227,1.290104353,78.03851937,19.03023524,22.23282517,,74.07225765,418.7501932,Tomato,Harvest,Zaid??,Drip,Maize,South,140.705255,2.554790093,DAP
Sandy,7.987158644,47.55647836,0.6628697635,1.999807216,86.14718736,86.65465125,29.82296972,42.58667542,63.54788192,9515.653198,Maize,Sowing??,Zaid,Canal,Sugarcane,East,168.8639729,4.446053348,MOP
Silt,6.955120294,44.23617363,0.9975157866,2.70623234,50.25481255,48.48611025,67.03765331,12.03550775,84.45900842,1564.288072,Tomato,Sowing###,Zaid,Drip,Tomato,West-,220.1516164,10.75535661,Urea
Clay,,61.09191621,0.7163933994,0.8979599492,,59.45619787,98.86496222,27.79002757,61.52027927,1915.03685,Sugarcane,Harvest,,Rainfed,,West,99.89273014,5.410804771,Zinc Sulphate
Loamy-,10.83500459,12.09671083,0.5667211389,1.948740272,47.70862319,17.20938196,,27.12758341,78.39881639,1451.868214,Potato,Sowing,Rabi??,Sprinkler,Potato,,232.5824802,4.618568705,DAP
Clay,4.140608736,16.46772184,0.4811136893,0.6185058648,86.41580211,96.17150633,87.14578682,35.07260284,71.36345462,2466.048192,Rice,Flowering,Rabi,Canal,Sugarcane,Central,98.96933703,49.70624689,Compost
Clay,7.388182053,47.53222814,0.3704242006,2.297742472,65.05052721,56.5468977,121.4513914,13.73111241,51.972231,1870.262595,Wheat,Sowing###,,Canal,Wheat,South,261.1179893,4.946556044,MOP
Sandy###,6.891528803,23.20544124,0.5646047175,2.86909206,124.3853859,49.81911532,67.6260339,35.28819113,,1250.660438,Rice-,Sowing-,Rabi,Rainfed,Wheat,East,249.278058,4.372989423,MOP
Sandy,5.020121527,32.41452736,1.418838941,1.173443844,153.1612236,,36.72899694,29.64157173,31.93682234,1675.07759,Sugarcane,Sowing,Kharif,Drip,Cotton,East,,5.947117115,nan
,7.037693757,17.75357443,1.056800513,0.512907374,155.377486,73.4266024,47.50781622,34.10728493,56.47883313,2474.045952,Wheat,Sowing,Zaid,Canal,Potato,West,,,NPK
Sandy,4.047464749,425.2903798,0.5611449352,0.3469629508,104.7656472,71.6009267,17.57738885,30.28616738,41.34826558,1402.206063,Tomato,Vegetative,Zaid,Drip,Sugarcane,East,,7.939804585,MOP
Sandy??,6.571874026,54.24224235,0.880644001,2.146056613,82.12854112,11.55276247,52.18363492,28.98683941,37.05399908,,Tomato,Vegetative,Kharif,Rainfed,Potato,South,260.4376463,5.571866632,DAP
Sandy,10.16363487,24.59741744,0.2170533134,,54.98089643,52.83467103,46.9256322,23.85142632,,2015.192738,Sugarcane,Harvest,Zaid,Canal,Rice,North,138.5882517,,Zinc Sulphate
Silt,4.291542596,58.60658283,1.398823368,2.073024252,108.2166738,58.10389665,15.84208064,,92.05176467,1446.462798,Wheat,Sowing,Zaid,Sprinkler,Tomato,North,263.9148941,4.567574891,MOP
Silt,7.053417452,43.24178398,0.6137410244,2.710098125,26.0227502,109.6619323,62.69369751,,56.89820988,2092.753987,Cotton,Vegetative,Zaid,Canal,Maize,Central,235.3325402,6.543094708,Urea
,6.773078917,19.58949012,1.677214328,1.902313507,,22.51137009,36.07726889,30.95112866,74.9910567,1212.258978,Tomato,Harvest,Zaid,Drip??,Cotton,North,122.6618708,3.461847168,DAP
Sandy,6.861857668,23.84886424,0.6600554836,2.559928833,,13.70785561,16.59697699,8.417939604,49.82718472,1078.202049,Sugarcane,,Zaid,Canal,Sugarcane,South,152.7842294,49.70624689,DAP
Silt,78.34619727,28.05508883,1.483201345,1.302683949,27.42567986,55.5130306,118.2393367,25.2850835,41.89536047,1949.231055,Cotton,Sowing,Rabi,Canal,Maize,West,142.1999075,2.355814658,Urea
Clay###,,56.23403594,0.6196532414,,80.73022236,78.53130695,69.22495753,9.119641772,53.1500265,1143.424754,Rice,Harvest,Zaid,Canal,Rice,Central,108.0962527,5.303986904,Compost
Sandy,7.619646577,,0.2623365788,0.2302783056,95.41015644,,29.71192605,16.38459993,72.91347712,229.7396774,Rice,Harvest,Zaid,,,South,101.1797323,5.711886228,MOP
Loamy,6.162516504,26.69429217,0.2766473205,0.3065511691,711.7064036,65.20325402,,19.66153913,103.824751,877.7862736,Tomato,Flowering,,Rainfed,Rice,,295.6286491,4.207534904,Urea
Sandy,,74.07467921,1.027110184,1.307068294,32.72147984,11.05684248,44.18505191,21.73473633,67.03141917,720.3414586,Rice,Flowering,,Drip,Sugarcane,South,110.9628078,49.70624689,Urea
Sandy,7.666337174,28.50136522,0.5193069007,1.468782705,32.27899351,43.02415621,46.29982583,22.50361327,26.02709705,3310.074322,Sugarcane,Harvest,Kharif,Rainfed,Sugarcane-,Central,165.1059667,1.050272257,Urea
Silt,6.983593904,20.58613656,0.8720955034,0.2038867716,160.1486242,29.63619966,118.6159173,27.90022915,56.1119369,1990.498525,Maize,Sowing-,Zaid,Canal,Potato,West,,8.256036123,DAP
Clay,5.967257537,23.0476587,1.626488993,1.824785972,711.7064036,37.12401124,67.9510804,14.14707819,54.25094442,1705.406361,Cotton,Sowing,,Sprinkler,Potato,West,229.0890249,5.928081541,DAP
Clay,4.626157806,45.17933808,0.6362252842,0.6498577267,76.78672628,69.22470026,96.86298355,22.93009126,104.2964268,2645.675474,Cotton,Vegetative,Kharif,Canal,Tomato,West,,5.481635836,Compost
,5.918758953,63.71654856,0.5269309858,2.982191353,81.10071917,52.28367391,,326.6906569,83.14430096,740.9101861,Cotton,Harvest,Kharif,Drip###,Sugarcane,East,102.7775467,1.411741222,Compost
Sandy,4.230143127,23.13858386,1.398298712,1.495401264,89.36013643,637.820759,114.9990834,,63.91020684,636.3798849,Potato,,Zaid###,Drip,Maize,South??,60.91461043,2.241367875,Compost
Loamy??,7.194935643,29.40900425,0.7956817465,1.785741396,115.6291026,88.15397857,27.03909226,24.08226094,68.28227642,2246.831029,Sugarcane,Harvest??,Rabi,Rainfed,Potato,South,212.0944009,,MOP
Sandy,4.649768808,53.23788745,,2.334603667,93.03323782,64.18024973,60.50402579,,,2150.566025,Cotton,,Rabi,Drip,Maize,East,281.6409911,3.770422665,Compost
Sandy,6.3049453,50.45716917,0.8590452942,,39.6555739,39.17719616,33.88472405,27.21814089,,1923.004337,Cotton,Harvest,Zaid,Canal,Cotton,,276.006392,5.78116378,Urea
Loamy,4.256889497,,0.4126114284,1.336953101,70.67666972,88.37006459,56.20224393,8.749766144,70.76476887,1906.966164,Cotton,,Rabi,Drip,Potato,Central,157.5769107,,
Silt,7.567449354,40.56807154,,1.941313879,117.5175806,67.73617346,14.96795426,29.73224269,83.61038994,1358.690257,Sugarcane,Sowing,Kharif,,Wheat,North,155.5969628,5.666148227,MOP
Clay,78.34619727,44.91032592,1.766037442,1.720356478,159.919499,42.02416799,46.23981351,26.06153156,,2086.671915,Sugarcane,Harvest,Rabi,Rainfed,Potato,Central,202.6651393,5.406996904,MOP
,7.143887808,29.71864543,1.563582643,0.8163797695,62.873416,19.9259107,,26.95691636,77.07176445,1314.621991,,Flowering,Kharif,Canal,Potato,Central,47.93762179,2.754546436,Urea
Silt,8.686642591,15.42191087,1.692105356,,126.0093319,14.65183086,29.97458367,21.85315194,85.99705576,1092.778546,Maize,Flowering??,Rabi,Drip,Rice,,211.0287751,2.920819962,DAP
Sandy,9.170189364,49.23689658,0.7176788545,0.967700861,,,54.61473843,29.36357505,59.60233216,2535.538716,,Harvest,,Sprinkler,Tomato,South,,7.465790105,DAP
Clay,4.430753834,27.77455304,1.329343932,3.071950204,189.5850518,78.16881165,,15.16316605,86.56673978,650.9830746,Potato,Vegetative,Kharif,Drip,Tomato,West,251.6695907,6.811378448,NPK
Clay,3.392201698,425.2903798,0.7694634319,0.7202082628,,25.12234304,132.2573035,40.42974336,89.51851441,241.848186,Maize,Sowing,Kharif,,Tomato,South,,5.568321265,Urea
Silt,7.195341204,425.2903798,0.8456413785,0.4736591936,96.49748964,32.20720411,141.498501,21.28349838,55.81628575,1126.782623,Cotton,Vegetative,Zaid,Sprinkler,Sugarcane,South,32.66658668,6.962475911,DAP
Loamy,7.848913695,60.05607205,1.086974506,0.7980888572,179.2939775,23.0251873,74.23540905,17.65965853,94.05493082,571.3897405,Cotton,Vegetative###,Zaid,Drip,Wheat??,South,315.3167009,6.41303376,DAP
Silt,7.740595416,29.79311411,,2.755474,76.35349908,59.10384165,21.59566747,20.90204187,41.60481805,2525.698268,Rice,Flowering,Rabi,Sprinkler,Tomato,North,158.7705743,4.69763412,MOP
Loamy,4.198430302,46.67063262,0.5285033891,1.805585488,65.18392106,70.54406332,28.20554071,26.67448994,69.25207068,524.3857892,Potato,Flowering,Rabi,Drip,Rice,West,232.0803311,7.866050301,MOP
Clay,8.182809504,11.18685896,0.4817522527,2.183909267,81.98116595,40.66593427,109.668675,20.25442855,843.2627567,3128.350059,Rice###,Vegetative,Rabi,Drip,Potato,East,65.95541577,5.866007084,Zinc Sulphate
Silt,6.017397492,41.55954824,8.456875746,1.307526646,32.06789078,22.95404185,17.19273658,16.89008466,44.68744977,755.5929401,Maize,,Kharif,Canal,,East,56.26297886,,
Sandy,4.602269051,39.34253846,0.5891740443,3.163621678,100.699303,78.72553383,44.9010993,15.19456823,89.7970047,9515.653198,Sugarcane,Vegetative,,Drip,Wheat??,North,73.57111583,,NPK
Silt,5.870648204,22.35029585,0.6445671439,1.493477358,13.96184838,73.3653686,106.4549685,13.51151867,50.68599062,685.3563513,Tomato,Flowering,Rabi,Rainfed,Tomato,West,95.24336137,3.784172649,Urea
Clay,6.064749743,22.46067267,1.298857291,1.045496148,,51.44040981,88.87114169,16.56821948,82.38561843,356.2606889,Maize,Vegetative,Kharif,Drip,Potato,North,99.64019272,49.70624689,Compost
Sandy,9.402816461,32.32894354,0.5988786296,,37.37654007,84.05190547,97.08780577,29.84954901,,9515.653198,Rice,Flowering,Kharif,Sprinkler,Tomato,North,178.7379616,8.356131024,Urea
Sandy??,8.190267271,52.83507639,0.3629867128,2.807163976,134.6984076,29.44681552,36.86589259,31.90596992,85.10753848,,Wheat,Sowing,Kharif,,Wheat,West,153.9753283,6.468128242,DAP
Loamy,7.834516319,29.92547186,0.8766470741,1.733282747,80.6096332,,,41.05387053,54.14446772,1847.511429,Sugarcane,Sowing,Zaid,Canal,,Central,75.97304374,1.532766082,DAP
Sandy,5.265744291,,1.06116952,2.429509851,137.5611428,91.33123799,19.98723822,36.73308805,70.31148259,2579.149315,Wheat,Vegetative,Rabi###,Rainfed,Maize,East,74.4412498,4.355513607,MOP
Sandy,8.627322172,23.21119778,,1.30926616,131.4029306,38.77675712,106.2504225,38.54155157,63.76784102,3037.293247,Tomato,,Rabi,Rainfed,Cotton,East,213.4738573,3.454634006,DAP
Silt,5.047974424,63.02285941,1.067830977,0.8331759735,83.53414041,20.94890705,26.75421612,30.42519892,42.33936229,3557.763425,Sugarcane,Flowering###,Zaid,Canal,Maize,South,213.1098244,3.238162179,
Clay,6.048262595,23.44815859,0.2310409959,1.038276149,190.2275577,79.59766791,58.22573911,,843.2627567,,Rice,Sowing,Rabi??,Canal,Wheat,South,354.9072176,1.064677776,MOP
Loamy,7.828366809,8.278294613,0.9516572599,1.910283618,163.567786,,67.2536567,17.15482062,49.80167379,959.8179514,Wheat,Harvest,Kharif,Drip,Tomato,nan###,305.2315447,49.70624689,Compost
Silt,4.923760607,58.80266257,8.456875746,1.82494056,35.21925576,34.44485608,,22.25329793,68.60957793,953.9979568,Potato,Sowing,Kharif,Canal,Maize,West,196.5722982,,Urea
Sandy,,52.64534116,0.6722368416,1.680955113,139.4205426,46.40069699,321.5800045,,74.81983382,340.2076726,Tomato,Vegetative,Rabi,Canal,Tomato,North,86.888142,5.6131161,Compost
Sandy-,7.546726144,21.96571708,0.9632036671,3.521543105,82.371455,24.07002445,106.2449223,30.13202529,,1007.517647,Wheat,Flowering,Rabi,Drip,Sugarcane,North,324.3318911,10.07368456,DAP
Loamy,5.873428671,60.63196071,1.197471196,1.749001777,167.2427837,28.41489553,24.90408097,12.20518397,80.91631223,1759.776585,Potato,Flowering,Kharif,Rainfed,Sugarcane,,321.8008861,8.327558686,
Clay,7.662037683,51.00293051,1.254852637,0.8188396948,153.9539127,48.37467519,62.84831455,17.37772868,63.92113337,1214.800347,Cotton,Vegetative,,Drip,Sugarcane,,61.33548234,3.586258545,DAP
Loamy,,28.46946203,1.641182724,0.1290450453,166.166368,28.79205933,,26.55665141,84.12201385,1572.158025,Wheat,,Rabi,Canal,nan,West,230.8462901,3.737677352,Zinc Sulphate
Silt,7.948412383,28.62546654,0.9519246092,3.036696327,87.6545081,50.79314345,19.28674347,17.58113633,77.17300245,3101.395832,Cotton,Harvest,Rabi,Canal,Wheat,West,,2.065095924,MOP###
Loamy,4.183393299,425.2903798,0.2154023017,2.503084603,,93.38768874,64.53350644,25.72469274,76.43522577,521.6479822,Rice,Flowering,Kharif-,Rainfed,,West,128.2899881,4.013038223,Compost
Sandy,6.132485709,425.2903798,0.6125352652,2.069871197,111.3237765,,105.3547555,19.07675459,52.28955238,2458.770299,Wheat,Harvest,Zaid-,Rainfed,Tomato,West,248.928705,5.850199632,DAP
Silt,5.974647901,21.47946705,1.567560174,2.352341173,30.20754375,28.51139179,30.74667258,10.71505173,87.33259033,1496.64058,Cotton,Vegetative,Zaid,Drip,Cotton,West,163.8357492,4.707703895,Urea###
Sandy,5.947609797,16.39050382,1.264729136,1.98120931,119.5889448,42.77046962,84.95547857,8.374230472,36.91279296,2368.114401,Tomato,Vegetative,Kharif,Rainfed,Rice,South,75.32078064,5.850499296,DAP
Clay,4.976742641,41.91355495,1.546691333,2.311145626,,,116.274874,20.29482023,93.82160244,640.4254244,Wheat,Harvest,Kharif,Rainfed###,Cotton,West,230.852614,2.404310561,Compost
Sandy,5.099676449,,0.3246715129,1.283168196,76.81358178,15.74456206,56.23546842,27.00248471,56.92825291,1688.083346,,Vegetative??,Kharif,Canal,Rice,East,202.8699259,3.36118372,Urea
Sandy,8.736826017,47.18325838,,1.587062336,,48.90305335,14.63427547,,71.99941737,2358.098386,Wheat,Sowing###,Zaid,Rainfed,Potato,South,243.142074,5.970997609,MOP
Loamy,5.74319154,23.42021665,0.7735371088,0.3886302663,124.2368811,40.73436235,9.1793037,39.69136514,37.37121849,2605.474287,Potato,Harvest,Zaid,Drip,Tomato,South,191.0006487,,DAP
Sandy,5.594560727,41.91421652,8.456875746,,,19.28382657,11.79135166,23.99340034,55.24743958,2495.567841,Wheat,,Zaid,Sprinkler,,South,291.8912039,3.311168604,DAP
Silt,4.274055317,38.17429171,0.5695671407,3.548695431,93.01027412,8.507366029,44.94249572,14.46709461,45.69069129,1722.285226,Potato,Vegetative,Zaid,Drip,Tomato,West,53.66680882,5.070775025,DAP
Silt,5.600450578,26.03954953,0.6582967236,2.487982448,23.41740716,39.32059688,321.5800045,15.59624926,89.93482709,1389.331175,Maize,Harvest,Rabi,Canal,Potato,North,214.3712981,5.381595695,Urea
Clay,6.643991958,51.48399653,1.055091086,,152.336932,88.45817927,36.13081958,27.45843509,34.23041365,,Tomato,Sowing,Zaid,Canal,Sugarcane,Central,154.7141845,1.328707686,MOP
Silt,8.24571824,25.77041842,0.5630655029,1.629045805,144.9929639,16.74641199,37.297155,38.82626216,55.64671861,860.7329063,Maize,Sowing,Kharif,,Maize,West,226.0185838,5.293384358,DAP??
Loamy,,49.2528248,0.2722589206,1.253183673,46.5273783,72.06093538,88.08371918,28.9045915,33.31990574,740.9214853,Potato,Harvest,Zaid,Canal,Tomato??,Central,407.1054505,4.444927452,Urea
Clay,,14.08933531,,0.715340493,33.17593513,38.91597199,93.7317134,17.4740824,83.22233324,483.5474654,Cotton,,Kharif,Canal,Maize,East,175.6018487,6.923978797,Urea
Silt,5.24253342,425.2903798,0.7683807434,1.441634028,118.5545163,70.55837212,22.93695099,21.78751678,68.07132234,554.6797898,Wheat,Flowering,Kharif??,Rainfed,,West,227.2374659,,MOP
Loamy,7.284811677,72.63841467,0.8988647576,0.1977715179,711.7064036,637.820759,44.71607299,33.62411228,39.61284305,2799.471478,Wheat,Flowering,Zaid,,,West###,93.7688318,9.186098337,DAP
Silt,6.923806233,59.96624813,0.6367095164,3.670122287,98.24223477,32.40646238,64.24432282,20.88012036,65.96507934,1782.365362,Tomato,Sowing,Kharif,Drip,,Central,118.7980421,6.131629181,DAP
,5.61768259,25.85090582,8.456875746,,146.5303992,65.38516543,18.22990524,32.84902071,48.52802382,2708.577254,Wheat,Flowering,Kharif,Drip,Cotton,East,161.7888602,5.386508248,MOP
Sandy,4.194730245,28.4644064,0.8938893785,3.304856185,112.4021184,46.39985813,104.3430751,16.72838913,31.36165352,2780.697125,Wheat,Harvest,Zaid,Rainfed,Wheat,South,,2.462748555,Compost
Silt,7.063434775,11.60775961,1.193328922,2.087434794,26.0453381,27.43510688,65.69089735,27.41914867,53.69794506,983.2083272,Maize,Sowing,Rabi,Drip,Sugarcane,South,209.9165921,5.174312583,Urea
Silt,9.111049154,,0.9504923086,0.8981031632,96.52232481,48.23325869,36.7157143,32.49936114,52.28382478,,Wheat,Vegetative,Zaid,Rainfed,,East,,2.116071243,MOP
Loamy-,5.697031377,44.86332657,0.3503854884,0.7594287701,68.86996669,24.14493347,61.72599188,22.09773251,44.86342404,1045.773088,Tomato,Sowing###,Rabi,Canal,Wheat,,175.5578101,4.621760552,DAP
,6.932001139,21.84323765,0.7029982352,3.094240464,,19.17933485,321.5800045,42.40638213,54.89166638,3394.746163,,,Zaid,Rainfed,Sugarcane,Central,116.6269042,5.47268633,nan###
,8.891762803,14.75955562,0.8715926562,3.208765219,48.67697775,,86.60695167,34.97154557,55.92231682,,Wheat,Flowering,Rabi,Sprinkler,Rice,Central,57.94148011,3.083189801,
,7.459043118,43.43394061,,0.8790440765,56.61458967,92.54075448,116.0503524,45.26137217,83.18961508,631.6417031,Maize,Sowing,Kharif,Drip,Wheat,East,188.4586794,7.295719702,Zinc Sulphate
Sandy,7.590372559,32.07330445,,0.3173166787,125.7856225,,12.64736899,30.75261155,73.95783985,,Cotton,,Rabi,Rainfed,Wheat,,142.148204,0.8958557239,MOP
